tripStartTime,tripDuration
2019-12-01 08:21:03,1737
2019-12-01 08:23:55,244
2019-12-01 08:26:07,1486
2019-12-01 08:26:14,990
2019-12-01 08:27:36,298
2019-12-01 08:34:08,400
2019-12-01 08:37:20,532
2019-12-01 08:38:52,994
2019-12-01 08:38:59,978
2019-12-01 08:39:49,1191
2019-12-01 08:41:28,86
2019-12-01 08:42:16,1275
2019-12-01 08:43:21,684
2019-12-01 08:45:07,878
2019-12-01 08:45:45,653
2019-12-01 08:45:52,895
2019-12-01 08:46:59,758
2019-12-01 08:47:28,342
2019-12-01 08:47:53,282
2019-12-01 08:48:37,200
2019-12-01 08:49:30,663
2019-12-01 08:49:41,316
2019-12-01 08:50:26,1251
2019-12-01 08:50:27,1484
2019-12-01 08:50:40,926
2019-12-01 08:50:57,2539
2019-12-01 08:51:33,451
2019-12-01 08:52:33,427
2019-12-01 08:52:49,297
2019-12-01 08:52:54,1093
2019-12-01 08:53:16,1923
2019-12-01 08:53:52,417
2019-12-01 08:55:16,458
2019-12-01 08:56:19,570
2019-12-01 08:56:21,567
2019-12-01 08:56:43,830
2019-12-01 08:57:52,530
2019-12-01 08:58:05,818
2019-12-01 08:58:36,402
2019-12-01 08:59:35,5205
2019-12-01 09:00:10,1066
2019-12-01 09:00:28,549
2019-12-01 09:00:54,61
2019-12-01 09:01:07,328
2019-12-01 09:01:19,1223
2019-12-01 09:01:34,603
2019-12-01 09:01:54,1797
2019-12-01 09:02:10,501
2019-12-01 09:02:22,227
2019-12-01 09:02:23,1197
2019-12-01 09:02:42,431
2019-12-01 09:03:31,722
2019-12-01 09:03:56,183
2019-12-01 09:05:26,494
2019-12-01 09:05:46,266
2019-12-01 09:07:38,445
2019-12-01 09:07:39,225
2019-12-01 09:08:19,1006
2019-12-01 09:08:32,908
2019-12-01 09:09:20,187
2019-12-01 09:09:34,1583
2019-12-01 09:10:36,88
2019-12-01 09:10:46,804
2019-12-01 09:10:46,501
2019-12-01 09:11:01,429
2019-12-01 09:12:04,626
2019-12-01 09:12:49,1864
2019-12-01 09:13:28,1268
2019-12-01 09:13:40,304
2019-12-01 09:13:54,1014
2019-12-01 09:15:55,249
2019-12-01 09:15:56,329
2019-12-01 09:15:57,391
2019-12-01 09:16:46,1086
2019-12-01 09:19:24,486
2019-12-01 09:21:11,1425
2019-12-01 09:23:25,211
2019-12-01 09:24:06,357
2019-12-01 09:25:19,819
2019-12-01 09:26:53,179
2019-12-01 09:27:13,1001
2019-12-01 09:27:28,797
2019-12-01 09:27:35,371
2019-12-01 09:28:01,358
2019-12-01 09:28:17,180
2019-12-01 09:28:36,743
2019-12-01 09:28:56,275
2019-12-01 09:29:48,553
2019-12-01 09:29:49,472
2019-12-01 09:30:05,351
2019-12-01 09:31:24,644
2019-12-01 09:31:45,625
2019-12-01 09:32:40,1836
2019-12-01 09:32:46,1836
2019-12-01 09:32:55,266
2019-12-01 09:34:23,2096
2019-12-01 09:34:37,1617
2019-12-01 09:34:44,332
2019-12-01 09:35:29,403
2019-12-01 09:35:33,285
2019-12-01 09:36:23,1163
2019-12-01 09:36:30,202
2019-12-01 09:36:51,192
2019-12-01 09:36:58,222
2019-12-01 09:37:07,659
2019-12-01 09:37:25,600
2019-12-01 09:37:28,600
2019-12-01 09:37:52,200
2019-12-01 09:37:56,1597
2019-12-01 09:38:23,505
2019-12-01 09:38:28,197
2019-12-01 09:39:26,715
2019-12-01 09:40:02,154
2019-12-01 09:40:17,969
2019-12-01 09:40:34,537
2019-12-01 09:40:44,996
2019-12-01 09:41:35,272
2019-12-01 09:41:38,451
2019-12-01 09:41:43,275
2019-12-01 09:42:13,918
2019-12-01 09:42:14,470
2019-12-01 09:43:37,1071
2019-12-01 09:43:38,492
2019-12-01 09:43:44,512
2019-12-01 09:44:06,527
2019-12-01 09:44:06,863
2019-12-01 09:44:55,476
2019-12-01 09:44:56,1006
2019-12-01 09:45:30,1094
2019-12-01 09:45:34,131
2019-12-01 09:45:55,932
2019-12-01 09:46:01,462
2019-12-01 09:46:30,393
2019-12-01 09:46:30,528
2019-12-01 09:46:39,419
2019-12-01 09:46:41,1605
2019-12-01 09:46:57,649
2019-12-01 09:47:05,1483
2019-12-01 09:47:13,381
2019-12-01 09:48:54,1413
2019-12-01 09:49:03,1639
2019-12-01 09:49:32,376
2019-12-01 09:50:06,1527
2019-12-01 09:50:11,299
2019-12-01 09:50:21,215
2019-12-01 09:50:37,425
2019-12-01 09:50:44,433
2019-12-01 09:51:01,208
2019-12-01 09:51:15,622
2019-12-01 09:51:26,2461
2019-12-01 09:51:41,1801
2019-12-01 09:51:46,731
2019-12-01 09:51:47,3265
2019-12-01 09:52:06,869
2019-12-01 09:53:04,399
2019-12-01 09:53:08,684
2019-12-01 09:53:22,657
2019-12-01 09:53:28,374
2019-12-01 09:54:29,1840
2019-12-01 09:54:51,428
2019-12-01 09:55:52,236
2019-12-01 09:55:52,300
2019-12-01 09:56:22,580
2019-12-01 09:57:30,543
2019-12-01 09:58:04,318
2019-12-01 09:58:27,80
2019-12-01 09:58:51,698
2019-12-01 09:59:38,432
2019-12-01 09:59:40,270
2019-12-01 09:59:49,517
2019-12-01 09:59:59,429
2019-12-01 09:59:59,889
2019-12-01 10:01:24,1060
2019-12-01 10:01:24,719
2019-12-01 10:01:49,563
2019-12-01 10:02:01,512
2019-12-01 10:02:13,977
2019-12-01 10:02:51,1471
2019-12-01 10:03:13,219
2019-12-01 10:03:39,220
2019-12-01 10:03:50,240
2019-12-01 10:04:06,663
2019-12-01 10:04:18,372
2019-12-01 10:04:19,133
2019-12-01 10:04:21,318
2019-12-01 10:05:14,544
2019-12-01 10:05:34,541
2019-12-01 10:05:42,2349
2019-12-01 10:05:47,1237
2019-12-01 10:05:53,1077
2019-12-01 10:05:56,262
2019-12-01 10:06:04,894
2019-12-01 10:06:20,1497
2019-12-01 10:06:29,1472
2019-12-01 10:06:29,429
2019-12-01 10:07:34,280
2019-12-01 10:08:21,1100
2019-12-01 10:09:04,374
2019-12-01 10:09:20,229
2019-12-01 10:09:36,395
2019-12-01 10:09:48,239
2019-12-01 10:10:39,599
2019-12-01 10:11:02,773
2019-12-01 10:11:38,418
2019-12-01 10:12:08,1415
2019-12-01 10:13:40,264
2019-12-01 10:15:05,111
2019-12-01 10:15:13,383
2019-12-01 10:15:54,1113
2019-12-01 10:16:05,233
2019-12-01 10:16:31,782
2019-12-01 10:16:51,747
2019-12-01 10:17:31,386
2019-12-01 10:17:41,278
2019-12-01 10:17:46,384
2019-12-01 10:17:47,497
2019-12-01 10:18:21,1142
2019-12-01 10:18:30,294
2019-12-01 10:18:47,1113
2019-12-01 10:19:46,347
2019-12-01 10:19:47,1058
2019-12-01 10:19:55,551
2019-12-01 10:20:06,588
2019-12-01 10:20:11,908
2019-12-01 10:20:27,920
2019-12-01 10:20:34,507
2019-12-01 10:20:36,913
2019-12-01 10:20:42,276
2019-12-01 10:20:44,349
2019-12-01 10:20:50,319
2019-12-01 10:20:54,165
2019-12-01 10:21:09,282
2019-12-01 10:21:17,1348
2019-12-01 10:21:38,984
2019-12-01 10:21:42,443
2019-12-01 10:22:09,1570
2019-12-01 10:22:35,536
2019-12-01 10:22:38,198
2019-12-01 10:22:48,178
2019-12-01 10:22:48,788
2019-12-01 10:22:53,676
2019-12-01 10:23:09,1672
2019-12-01 10:23:16,422
2019-12-01 10:23:25,325
2019-12-01 10:23:40,1139
2019-12-01 10:23:41,535
2019-12-01 10:23:53,1023
2019-12-01 10:24:23,1244
2019-12-01 10:24:41,161
2019-12-01 10:25:25,864
2019-12-01 10:26:15,809
2019-12-01 10:26:30,453
2019-12-01 10:26:36,767
2019-12-01 10:26:40,310
2019-12-01 10:26:58,624
2019-12-01 10:27:07,470
2019-12-01 10:27:28,706
2019-12-01 10:27:30,302
2019-12-01 10:27:39,290
2019-12-01 10:27:53,70
2019-12-01 10:28:03,297
2019-12-01 10:28:03,521
2019-12-01 10:29:15,755
2019-12-01 10:29:17,331
2019-12-01 10:30:37,787
2019-12-01 10:30:41,287
2019-12-01 10:31:08,154
2019-12-01 10:31:20,2485
2019-12-01 10:32:19,2514
2019-12-01 10:32:24,236
2019-12-01 10:32:48,386
2019-12-01 10:32:53,2468
2019-12-01 10:33:29,1676
2019-12-01 10:33:37,1987
2019-12-01 10:33:37,1434
2019-12-01 10:33:46,1180
2019-12-01 10:34:09,311
2019-12-01 10:34:57,404
2019-12-01 10:35:05,2237
2019-12-01 10:35:22,292
2019-12-01 10:35:33,588
2019-12-01 10:36:25,358
2019-12-01 10:36:29,357
2019-12-01 10:36:41,723
2019-12-01 10:36:54,192
2019-12-01 10:37:00,870
2019-12-01 10:38:09,723
2019-12-01 10:38:13,261
2019-12-01 10:38:36,196
2019-12-01 10:38:41,2223
2019-12-01 10:39:05,660
2019-12-01 10:39:40,1235
2019-12-01 10:40:21,484
2019-12-01 10:42:24,200
2019-12-01 10:42:42,528
2019-12-01 10:42:47,468
2019-12-01 10:45:02,470
2019-12-01 10:45:09,350
2019-12-01 10:45:15,322
2019-12-01 10:45:39,247
2019-12-01 10:46:37,997
2019-12-01 10:46:50,812
2019-12-01 10:47:56,489
2019-12-01 10:48:08,261
2019-12-01 10:48:25,731
2019-12-01 10:48:27,648
2019-12-01 10:48:53,1091
2019-12-01 10:49:02,1072
2019-12-01 10:49:32,1052
2019-12-01 10:49:46,841
2019-12-01 10:51:03,603
2019-12-01 10:51:41,442
2019-12-01 10:51:52,309
2019-12-01 10:51:58,248
2019-12-01 10:52:51,355
2019-12-01 10:52:57,116
2019-12-01 10:52:58,516
2019-12-01 10:53:08,424
2019-12-01 10:53:15,532
2019-12-01 10:53:36,588
2019-12-01 10:53:43,330
2019-12-01 10:54:18,295
2019-12-01 10:54:52,463
2019-12-01 10:55:24,980
2019-12-01 10:55:54,402
2019-12-01 10:56:21,278
2019-12-01 10:56:25,833
2019-12-01 10:59:37,417
2019-12-01 10:59:53,134
2019-12-01 10:59:55,135
2019-12-01 11:00:16,235
2019-12-01 11:00:22,429
2019-12-01 11:00:23,1469
2019-12-01 11:00:36,303
2019-12-01 11:00:42,576
2019-12-01 11:01:13,2639
2019-12-01 11:01:20,2183
2019-12-01 11:01:29,170
2019-12-01 11:01:53,204
2019-12-01 11:02:08,193
2019-12-01 11:03:00,327
2019-12-01 11:03:39,1529
2019-12-01 11:03:53,1635
2019-12-01 11:04:57,448
2019-12-01 11:05:10,535
2019-12-01 11:06:03,2131
2019-12-01 11:07:34,215
2019-12-01 11:07:40,624
2019-12-01 11:08:03,787
2019-12-01 11:08:46,1133
2019-12-01 11:09:06,343
2019-12-01 11:09:09,1056
2019-12-01 11:09:27,495
2019-12-01 11:09:31,754
2019-12-01 11:09:31,161
2019-12-01 11:09:36,892
2019-12-01 11:10:26,391
2019-12-01 11:10:48,444
2019-12-01 11:10:53,1487
2019-12-01 11:10:58,259
2019-12-01 11:11:29,864
2019-12-01 11:11:52,473
2019-12-01 11:11:54,2102
2019-12-01 11:12:29,763
2019-12-01 11:12:33,478
2019-12-01 11:12:38,1540
2019-12-01 11:12:38,792
2019-12-01 11:12:47,398
2019-12-01 11:13:23,1039
2019-12-01 11:13:40,1700
2019-12-01 11:13:56,1726
2019-12-01 11:14:01,637
2019-12-01 11:14:04,1970
2019-12-01 11:14:12,545
2019-12-01 11:14:15,591
2019-12-01 11:14:20,861
2019-12-01 11:14:44,924
2019-12-01 11:14:50,216
2019-12-01 11:15:23,341
2019-12-01 11:16:30,232
2019-12-01 11:16:32,272
2019-12-01 11:16:34,1063
2019-12-01 11:17:13,1607
2019-12-01 11:17:17,592
2019-12-01 11:17:40,164
2019-12-01 11:18:02,1352
2019-12-01 11:18:29,393
2019-12-01 11:19:20,888
2019-12-01 11:19:58,617
2019-12-01 11:20:13,441
2019-12-01 11:21:09,3599
2019-12-01 11:21:09,3595
2019-12-01 11:21:14,1782
2019-12-01 11:21:36,1556
2019-12-01 11:21:37,952
2019-12-01 11:21:57,1441
2019-12-01 11:22:34,1430
2019-12-01 11:22:44,435
2019-12-01 11:23:50,293
2019-12-01 11:24:02,359
2019-12-01 11:24:25,934
2019-12-01 11:24:56,484
2019-12-01 11:25:26,524
2019-12-01 11:25:36,783
2019-12-01 11:26:16,852
2019-12-01 11:26:40,328
2019-12-01 11:27:42,282
2019-12-01 11:27:44,1535
2019-12-01 11:28:00,230
2019-12-01 11:28:28,1565
2019-12-01 11:28:33,367
2019-12-01 11:29:13,284
2019-12-01 11:29:17,3057
2019-12-01 11:29:33,502
2019-12-01 11:29:42,1171
2019-12-01 11:29:53,378
2019-12-01 11:30:17,499
2019-12-01 11:30:36,457
2019-12-01 11:31:32,717
2019-12-01 11:31:32,206
2019-12-01 11:31:42,514
2019-12-01 11:32:06,370
2019-12-01 11:32:34,813
2019-12-01 11:33:06,96
2019-12-01 11:33:13,1276
2019-12-01 11:33:19,603
2019-12-01 11:33:25,443
2019-12-01 11:33:28,464
2019-12-01 11:33:34,458
2019-12-01 11:35:12,271
2019-12-01 11:35:39,255
2019-12-01 11:36:19,1357
2019-12-01 11:36:53,421
2019-12-01 11:37:10,644
2019-12-01 11:37:25,655
2019-12-01 11:37:28,1230
2019-12-01 11:37:41,1236
2019-12-01 11:37:50,327
2019-12-01 11:37:50,660
2019-12-01 11:37:54,175
2019-12-01 11:38:16,624
2019-12-01 11:38:27,642
2019-12-01 11:38:39,281
2019-12-01 11:38:46,280
2019-12-01 11:39:13,365
2019-12-01 11:39:16,691
2019-12-01 11:39:30,969
2019-12-01 11:39:50,162
2019-12-01 11:39:51,625
2019-12-01 11:40:02,885
2019-12-01 11:40:04,818
2019-12-01 11:40:12,185
2019-12-01 11:40:15,785
2019-12-01 11:40:23,422
2019-12-01 11:40:35,782
2019-12-01 11:40:47,206
2019-12-01 11:41:01,429
2019-12-01 11:41:27,851
2019-12-01 11:41:28,282
2019-12-01 11:41:34,524
2019-12-01 11:42:04,2105
2019-12-01 11:42:30,1808
2019-12-01 11:43:18,527
2019-12-01 11:43:37,124
2019-12-01 11:43:57,1096
2019-12-01 11:44:24,1580
2019-12-01 11:44:36,482
2019-12-01 11:44:51,13859
2019-12-01 11:44:56,2207
2019-12-01 11:44:56,136
2019-12-01 11:45:09,341
2019-12-01 11:45:11,701
2019-12-01 11:45:24,587
2019-12-01 11:45:29,558
2019-12-01 11:45:53,676
2019-12-01 11:45:58,1564
2019-12-01 11:46:01,1440
2019-12-01 11:46:10,1435
2019-12-01 11:46:13,441
2019-12-01 11:46:53,307
2019-12-01 11:47:07,776
2019-12-01 11:47:12,672
2019-12-01 11:47:18,238
2019-12-01 11:47:29,630
2019-12-01 11:47:36,550
2019-12-01 11:47:40,1006
2019-12-01 11:48:23,834
2019-12-01 11:48:28,738
2019-12-01 11:48:59,163
2019-12-01 11:49:18,487
2019-12-01 11:49:31,831
2019-12-01 11:49:34,732
2019-12-01 11:49:46,1276
2019-12-01 11:49:53,1294
2019-12-01 11:50:13,232
2019-12-01 11:50:16,603
2019-12-01 11:50:20,1000
2019-12-01 11:50:38,334
2019-12-01 11:50:43,682
2019-12-01 11:51:24,927
2019-12-01 11:51:43,821
2019-12-01 11:52:10,234
2019-12-01 11:52:16,390
2019-12-01 11:52:33,402
2019-12-01 11:52:52,1411
2019-12-01 11:53:40,702
2019-12-01 11:54:06,351
2019-12-01 11:54:12,320
2019-12-01 11:54:25,286
2019-12-01 11:54:29,694
2019-12-01 11:54:43,1288
2019-12-01 11:54:49,699
2019-12-01 11:55:19,491
2019-12-01 11:55:28,969
2019-12-01 11:55:37,395
2019-12-01 11:55:45,125
2019-12-01 11:56:22,944
2019-12-01 11:56:51,1457
2019-12-01 11:57:03,348
2019-12-01 11:57:07,635
2019-12-01 11:57:11,248
2019-12-01 11:57:23,793
2019-12-01 11:57:31,366
2019-12-01 11:58:09,3311
2019-12-01 11:59:29,284
2019-12-01 11:59:53,928
2019-12-01 11:59:57,547
2019-12-01 12:00:24,596
2019-12-01 12:00:31,317
2019-12-01 12:00:45,1293
2019-12-01 12:00:50,551
2019-12-01 12:00:59,1185
2019-12-01 12:01:29,283
2019-12-01 12:01:37,342
2019-12-01 12:01:56,1305
2019-12-01 12:02:24,457
2019-12-01 12:02:33,1253
2019-12-01 12:03:01,319
2019-12-01 12:03:51,1930
2019-12-01 12:03:52,326
2019-12-01 12:03:55,439
2019-12-01 12:04:10,1962
2019-12-01 12:04:14,5528
2019-12-01 12:04:42,243
2019-12-01 12:04:47,337
2019-12-01 12:04:55,775
2019-12-01 12:05:19,605
2019-12-01 12:05:23,608
2019-12-01 12:05:46,377
2019-12-01 12:05:58,1053
2019-12-01 12:05:59,339
2019-12-01 12:06:27,557
2019-12-01 12:06:28,185
2019-12-01 12:06:32,429
2019-12-01 12:06:39,384
2019-12-01 12:06:43,166
2019-12-01 12:07:02,388
2019-12-01 12:07:11,312
2019-12-01 12:07:21,234
2019-12-01 12:07:48,2913
2019-12-01 12:07:49,2251
2019-12-01 12:07:58,331
2019-12-01 12:08:11,655
2019-12-01 12:08:43,293
2019-12-01 12:09:11,403
2019-12-01 12:09:35,249
2019-12-01 12:10:15,250
2019-12-01 12:10:19,472
2019-12-01 12:10:22,1104
2019-12-01 12:10:39,1054
2019-12-01 12:10:50,782
2019-12-01 12:11:19,1409
2019-12-01 12:11:20,226
2019-12-01 12:11:20,448
2019-12-01 12:11:29,753
2019-12-01 12:12:03,563
2019-12-01 12:12:23,732
2019-12-01 12:12:50,774
2019-12-01 12:13:12,204
2019-12-01 12:13:21,757
2019-12-01 12:13:47,871
2019-12-01 12:13:54,311
2019-12-01 12:14:19,213
2019-12-01 12:14:51,308
2019-12-01 12:15:21,258
2019-12-01 12:15:37,995
2019-12-01 12:16:15,890
2019-12-01 12:16:37,564
2019-12-01 12:16:49,281
2019-12-01 12:17:07,793
2019-12-01 12:17:10,356
2019-12-01 12:17:10,470
2019-12-01 12:17:18,585
2019-12-01 12:17:22,447
2019-12-01 12:17:40,769
2019-12-01 12:17:47,711
2019-12-01 12:17:55,218
2019-12-01 12:18:12,689
2019-12-01 12:18:12,440
2019-12-01 12:18:26,788
2019-12-01 12:18:29,1121
2019-12-01 12:18:40,363
2019-12-01 12:20:08,1047
2019-12-01 12:20:09,2315
2019-12-01 12:20:33,990
2019-12-01 12:20:45,457
2019-12-01 12:20:49,955
2019-12-01 12:21:10,203
2019-12-01 12:21:37,623
2019-12-01 12:21:41,995
2019-12-01 12:21:51,230
2019-12-01 12:22:07,1736
2019-12-01 12:22:15,850
2019-12-01 12:22:27,590
2019-12-01 12:23:27,763
2019-12-01 12:23:30,1692
2019-12-01 12:24:06,1011
2019-12-01 12:24:10,277
2019-12-01 12:24:20,245
2019-12-01 12:24:55,878
2019-12-01 12:25:04,407
2019-12-01 12:25:13,606
2019-12-01 12:25:49,215
2019-12-01 12:25:55,474
2019-12-01 12:25:55,468
2019-12-01 12:26:19,540
2019-12-01 12:26:33,237
2019-12-01 12:26:41,939
2019-12-01 12:27:00,404
2019-12-01 12:27:23,1650
2019-12-01 12:27:44,469
2019-12-01 12:27:57,612
2019-12-01 12:28:02,338
2019-12-01 12:28:18,314
2019-12-01 12:28:29,566
2019-12-01 12:28:43,769
2019-12-01 12:28:48,287
2019-12-01 12:29:02,322
2019-12-01 12:29:33,817
2019-12-01 12:30:13,533
2019-12-01 12:30:34,273
2019-12-01 12:31:15,554
2019-12-01 12:31:33,379
2019-12-01 12:31:34,253
2019-12-01 12:31:34,446
2019-12-01 12:31:39,364
2019-12-01 12:31:56,688
2019-12-01 12:32:38,916
2019-12-01 12:32:39,357
2019-12-01 12:32:48,307
2019-12-01 12:33:26,1340
2019-12-01 12:33:39,328
2019-12-01 12:34:30,389
2019-12-01 12:34:48,1411
2019-12-01 12:34:58,461
2019-12-01 12:35:32,652
2019-12-01 12:36:08,761
2019-12-01 12:36:24,945
2019-12-01 12:36:27,682
2019-12-01 12:37:09,350
2019-12-01 12:37:24,1563
2019-12-01 12:37:35,799
2019-12-01 12:37:44,794
2019-12-01 12:38:23,491
2019-12-01 12:39:23,526
2019-12-01 12:39:24,245
2019-12-01 12:39:44,444
2019-12-01 12:40:13,1831
2019-12-01 12:40:44,1152
2019-12-01 12:40:50,599
2019-12-01 12:40:53,323
2019-12-01 12:40:55,245
2019-12-01 12:41:01,1565
2019-12-01 12:41:07,576
2019-12-01 12:41:15,543
2019-12-01 12:42:30,1124
2019-12-01 12:42:32,374
2019-12-01 12:42:44,1414
2019-12-01 12:42:57,181
2019-12-01 12:43:07,531
2019-12-01 12:43:55,413
2019-12-01 12:44:00,334
2019-12-01 12:44:04,307
2019-12-01 12:44:30,694
2019-12-01 12:44:41,938
2019-12-01 12:44:48,1024
2019-12-01 12:44:52,245
2019-12-01 12:45:21,1948
2019-12-01 12:45:49,453
2019-12-01 12:46:19,622
2019-12-01 12:46:58,226
2019-12-01 12:46:59,704
2019-12-01 12:47:08,443
2019-12-01 12:47:11,544
2019-12-01 12:47:41,338
2019-12-01 12:47:44,322
2019-12-01 12:47:48,345
2019-12-01 12:48:09,116
2019-12-01 12:48:49,264
2019-12-01 12:48:55,3251
2019-12-01 12:49:00,438
2019-12-01 12:49:29,196
2019-12-01 12:49:46,1117
2019-12-01 12:49:50,367
2019-12-01 12:49:56,286
2019-12-01 12:50:55,261
2019-12-01 12:51:05,3172
2019-12-01 12:51:06,830
2019-12-01 12:51:20,275
2019-12-01 12:51:33,1824
2019-12-01 12:51:34,1299
2019-12-01 12:51:46,600
2019-12-01 12:52:16,208
2019-12-01 12:52:21,445
2019-12-01 12:52:32,868
2019-12-01 12:52:46,510
2019-12-01 12:53:26,189
2019-12-01 12:53:27,331
2019-12-01 12:53:42,386
2019-12-01 12:54:03,842
2019-12-01 12:54:56,647
2019-12-01 12:55:02,1151
2019-12-01 12:55:24,234
2019-12-01 12:55:36,274
2019-12-01 12:55:48,288
2019-12-01 12:55:58,970
2019-12-01 12:56:02,140
2019-12-01 12:56:04,451
2019-12-01 12:56:21,3444
2019-12-01 12:56:23,480
2019-12-01 12:56:38,601
2019-12-01 12:56:44,234
2019-12-01 12:56:45,634
2019-12-01 12:56:45,390
2019-12-01 12:56:47,3446
2019-12-01 12:56:56,265
2019-12-01 12:57:28,329
2019-12-01 12:58:17,872
2019-12-01 12:58:56,521
2019-12-01 12:59:19,421
2019-12-01 12:59:20,808
2019-12-01 12:59:34,128
2019-12-01 13:00:19,698
2019-12-01 13:00:30,753
2019-12-01 13:00:31,1039
2019-12-01 13:00:34,449
2019-12-01 13:00:39,636
2019-12-01 13:00:54,465
2019-12-01 13:01:04,1134
2019-12-01 13:01:27,209
2019-12-01 13:01:41,969
2019-12-01 13:02:15,234
2019-12-01 13:02:22,3128
2019-12-01 13:02:24,978
2019-12-01 13:02:41,883
2019-12-01 13:02:50,1371
2019-12-01 13:02:59,521
2019-12-01 13:03:26,315
2019-12-01 13:03:32,322
2019-12-01 13:03:41,296
2019-12-01 13:03:44,249
2019-12-01 13:04:00,794
2019-12-01 13:04:09,573
2019-12-01 13:04:40,1363
2019-12-01 13:04:57,522
2019-12-01 13:04:59,333
2019-12-01 13:05:15,1388
2019-12-01 13:05:21,225
2019-12-01 13:05:30,373
2019-12-01 13:05:32,449
2019-12-01 13:05:34,1338
2019-12-01 13:06:12,336
2019-12-01 13:07:15,1139
2019-12-01 13:07:27,336
2019-12-01 13:07:28,340
2019-12-01 13:08:33,2111
2019-12-01 13:08:42,261
2019-12-01 13:08:50,604
2019-12-01 13:09:25,453
2019-12-01 13:09:26,154
2019-12-01 13:09:40,1037
2019-12-01 13:10:02,612
2019-12-01 13:10:11,108
