tripStartTime,tripDuration
145.95,11.36666667
147.35,4.366666667
147.5,12.68333333
149.1,23.15
150.2666667,8.683333333
162.7666667,30
166.6666667,9.416666667
166.7166667,2.233333333
169.4166667,27.01666667
170.65,40.01666667
192.0666667,19.21666667
192.3,18.06666667
194.2333333,37.55
194.6833333,6.783333333
196.8,13.71666667
197.1333333,13.15
197.6666667,28.8
204.4833333,30.36666667
208.9,5.383333333
219.2333333,18.1
224.1333333,4.6
227.8833333,17.93333333
229.5666667,6.466666667
232.25,24.35
233.0833333,33.65
234.1166667,8.066666667
235.65,11.58333333
239.5833333,304.5333333
240.1333333,188.2333333
241.95,6.366666667
244.05,25.8
251.1333333,18.91666667
254.7333333,10.95
255.8,20.23333333
257,6.383333333
263.0666667,9.15
264.45,17.05
266.9833333,16.98333333
270.8166667,6.55
272.4,33.96666667
274.9666667,12.36666667
277.7166667,62.45
278.8666667,4.166666667
278.9333333,11.73333333
279.0166667,15.96666667
279.9166667,19.28333333
281.1,15.35
284.1333333,11
284.55,7.883333333
287.6666667,19.9
287.9166667,7.183333333
288.7,5.75
288.85,28.38333333
291.6,50.35
291.95,23.05
292.1,24.45
292.1666667,8.083333333
292.65,7.716666667
295.1333333,23.28333333
298.1166667,2.166666667
299.2333333,3.55
300.5166667,3
304.4166667,28.75
306.9,21.31666667
307.95,21.26666667
309.3166667,11.48333333
315.7833333,33.48333333
315.85,29.7
316.25,8.766666667
316.5666667,10.46666667
316.7,18.08333333
316.7333333,10.38333333
318.45,5.833333333
320.25,12.58333333
320.5,3.8
321.25,3.483333333
321.3833333,11.2
323.3166667,6.933333333
325.0666667,6.5
325.8833333,9.8
326.9,9.85
326.9666667,9.65
329.1333333,9.65
330.3333333,7.716666667
330.4333333,5.583333333
330.5833333,7.4
334.9,16.55
335.6166667,33.73333333
336.2,10.48333333
336.2833333,5.466666667
336.55,8.7
337.4166667,8.05
337.8833333,9.266666667
338.2666667,7.7
338.6,8.116666667
339.3333333,21.75
339.7333333,13.86666667
340.2166667,27.5
340.3666667,8.033333333
341.2166667,10.33333333
341.6666667,10.03333333
341.8,15.83333333
342.2833333,9.466666667
342.6,5.966666667
343.4,15.7
343.4333333,16.25
343.6833333,11.71666667
343.85,4.433333333
344.95,5.766666667
345.9,3.233333333
346.3166667,12.76666667
346.4666667,20.65
347.0166667,4.7
347.4166667,5.1
347.7,2.65
347.7166667,13.96666667
347.7166667,11.4
348.5,12.51666667
348.95,14.43333333
349,5.566666667
349.35,47.7
349.4333333,18.51666667
349.6666667,12.58333333
352.3166667,2.7
352.3333333,5.083333333
352.5833333,3.05
352.7166667,15.75
353.4,8.916666667
354.0333333,22.43333333
354.1166667,3.383333333
354.6,28.55
355.7666667,1.483333333
356.25,6.033333333
356.3,4.1
357.9,10.7
358,8.25
358.1833333,3.183333333
360.2,14.98333333
360.7,26.41666667
360.9166667,6.75
361.1166667,11.28333333
361.2666667,5.383333333
362.3666667,9.716666667
362.6333333,11.38333333
362.7666667,9.066666667
362.8,13.85
362.8,17.2
362.85,10.26666667
363.0166667,38.2
363.6333333,22.13333333
364.45,18.25
364.7333333,16.15
364.7833333,9.466666667
365.9,10.96666667
366.4166667,28.98333333
366.7666667,15.16666667
366.85,7.866666667
367.1833333,5.35
367.4,11.81666667
367.5666667,17.26666667
368.0666667,20.56666667
369.4666667,52.96666667
369.6,7.333333333
369.6,13.05
369.9166667,10.93333333
370.0166667,12.25
370.3833333,25.41666667
370.5333333,14.98333333
370.6666667,12.95
371.5,6.566666667
371.8333333,6.016666667
371.8333333,11.73333333
371.9,8.716666667
372,11.88333333
372.1166667,17.81666667
372.35,22.53333333
372.5666667,23.81666667
373.3166667,7.016666667
373.6166667,24.05
374.4,11.31666667
374.6833333,14.05
374.9666667,27.46666667
375.1,8.5
375.5333333,11.36666667
375.6,15.71666667
375.6666667,12.71666667
375.7666667,16.3
376.75,3.783333333
376.9333333,18.03333333
377.1333333,6.033333333
377.3166667,6.233333333
377.7833333,25.53333333
378.0666667,15.33333333
379.05,18.21666667
379.1333333,6.716666667
379.35,6.15
379.9166667,5.2
379.9166667,6.05
380.4166667,13.56666667
381.0333333,9.15
381.1333333,20.63333333
381.3333333,21.86666667
381.4,17.98333333
381.6,15.63333333
381.7166667,7.366666667
382.0333333,6.266666667
382.15,7.266666667
382.3833333,10.06666667
382.6333333,18.36666667
383.0666667,10.35
383.2833333,16.81666667
383.45,38
383.7,8.616666667
383.9,16.58333333
384.55,18.41666667
385.05,9.466666667
385.45,5.833333333
385.6666667,5.883333333
385.6666667,28
385.6666667,6.866666667
386.2333333,6.85
386.3166667,23.75
386.3833333,10.41666667
386.4,26.01666667
386.7833333,4.883333333
387.2333333,15.56666667
387.3333333,38.16666667
387.4,12.76666667
388.3,21.35
388.4666667,14.36666667
388.5833333,29.46666667
388.6833333,28.18333333
388.9833333,18.76666667
390.95,15
390.95,3.466666667
391.3666667,13.93333333
391.4,13.18333333
391.95,20.63333333
393.1333333,32.61666667
393.2166667,5.55
393.3166667,24.63333333
393.8,3.616666667
393.8333333,13.4
393.9166667,11.4
394.4666667,22.61666667
395.0166667,14.35
395.0666667,6.4
395.25,5.65
395.4,6.85
395.75,19.66666667
396.2166667,8.933333333
396.8666667,24.26666667
397.2,14.46666667
397.35,10.53333333
397.35,15.81666667
