tripStartTime,tripDuration
2020-09-01 17:06:17,2081
2020-09-01 17:06:18,713
2020-09-01 17:06:24,635
2020-09-01 17:06:27,979
2020-09-01 17:06:33,834
2020-09-01 17:06:34,1052
2020-09-01 17:06:36,343
2020-09-01 17:06:40,2033
2020-09-01 17:06:41,1039
2020-09-01 17:06:43,308
2020-09-01 17:06:44,548
2020-09-01 17:06:46,276
2020-09-01 17:06:49,607
2020-09-01 17:06:58,1104
2020-09-01 17:07:04,582
2020-09-01 17:07:08,422
2020-09-01 17:07:11,1127
2020-09-01 17:07:14,1061
2020-09-01 17:07:26,6189
2020-09-01 17:07:28,1338
2020-09-01 17:07:33,1516
2020-09-01 17:07:35,933
2020-09-01 17:07:37,1455
2020-09-01 17:07:39,292
2020-09-01 17:07:40,693
2020-09-01 17:07:44,632
2020-09-01 17:07:47,3582
2020-09-01 17:07:49,794
2020-09-01 17:07:50,1179
2020-09-01 17:07:51,264
2020-09-01 17:07:51,737
2020-09-01 17:07:55,334
2020-09-01 17:07:58,514
2020-09-01 17:07:58,6459
2020-09-01 17:08:01,1803
2020-09-01 17:08:03,485
2020-09-01 17:08:03,519
2020-09-01 17:08:03,6273
2020-09-01 17:08:05,1277
2020-09-01 17:08:05,931
2020-09-01 17:08:06,1923
2020-09-01 17:08:09,721
2020-09-01 17:08:14,1705
2020-09-01 17:08:16,7024
2020-09-01 17:08:16,750
2020-09-01 17:08:19,867
2020-09-01 17:08:25,959
2020-09-01 17:08:25,1143
2020-09-01 17:08:27,529
2020-09-01 17:08:28,1161
2020-09-01 17:08:30,2315
2020-09-01 17:08:32,902
2020-09-01 17:08:35,2537
2020-09-01 17:08:36,1352
2020-09-01 17:08:36,530
2020-09-01 17:08:45,731
2020-09-01 17:08:47,769
2020-09-01 17:08:48,217
2020-09-01 17:08:58,1381
2020-09-01 17:08:58,649
2020-09-01 17:09:03,2299
2020-09-01 17:09:04,1103
2020-09-01 17:09:08,944
2020-09-01 17:09:09,682
2020-09-01 17:09:11,624
2020-09-01 17:09:13,216
2020-09-01 17:09:22,453
2020-09-01 17:09:27,1037
2020-09-01 17:09:30,1758
2020-09-01 17:09:31,351
2020-09-01 17:09:31,990
2020-09-01 17:09:32,1593
2020-09-01 17:09:32,1584
2020-09-01 17:09:33,546
2020-09-01 17:09:43,1147
2020-09-01 17:09:43,995
2020-09-01 17:09:45,692
2020-09-01 17:09:45,1693
2020-09-01 17:09:47,734
2020-09-01 17:09:51,1677
2020-09-01 17:09:57,207
2020-09-01 17:09:58,1842
2020-09-01 17:09:59,757
2020-09-01 17:10:00,206
2020-09-01 17:10:00,3409
2020-09-01 17:10:06,233
2020-09-01 17:10:09,1105
2020-09-01 17:10:11,3451
2020-09-01 17:10:12,1145
2020-09-01 17:10:13,1015
2020-09-01 17:10:19,2231
2020-09-01 17:10:20,2225
2020-09-01 17:10:23,565
2020-09-01 17:10:25,462
2020-09-01 17:10:30,272
2020-09-01 17:10:34,577
2020-09-01 17:10:37,1042
2020-09-01 17:10:38,1213
2020-09-01 17:10:41,1691
2020-09-01 17:10:49,357
2020-09-01 17:10:57,619
2020-09-01 17:11:03,76
2020-09-01 17:11:16,680
2020-09-01 17:11:17,376
2020-09-01 17:11:20,307
2020-09-01 17:11:22,1421
2020-09-01 17:11:23,464
2020-09-01 17:11:24,6772
2020-09-01 17:11:24,1402
2020-09-01 17:11:32,752
2020-09-01 17:11:54,1264
2020-09-01 17:11:58,875
2020-09-01 17:12:01,585
2020-09-01 17:12:03,667
2020-09-01 17:12:10,1325
2020-09-01 17:12:14,400
2020-09-01 17:12:14,1205
2020-09-01 17:12:18,1534
2020-09-01 17:12:19,2169
2020-09-01 17:12:23,1911
2020-09-01 17:12:26,682
2020-09-01 17:12:27,3746
2020-09-01 17:12:29,308
2020-09-01 17:12:42,842
2020-09-01 17:12:43,317
2020-09-01 17:12:43,852
2020-09-01 17:12:50,1646
2020-09-01 17:13:01,1009
2020-09-01 17:13:01,1355
2020-09-01 17:13:02,905
2020-09-01 17:13:02,918
2020-09-01 17:13:05,872
2020-09-01 17:13:12,743
2020-09-01 17:13:12,388
2020-09-01 17:13:13,1015
2020-09-01 17:13:13,3084
2020-09-01 17:13:19,438
2020-09-01 17:13:26,1431
2020-09-01 17:13:29,1539
2020-09-01 17:13:34,1999
2020-09-01 17:13:36,2337
2020-09-01 17:13:37,1186
2020-09-01 17:13:39,78
2020-09-01 17:13:40,1244
2020-09-01 17:13:41,597
2020-09-01 17:13:43,1292
2020-09-01 17:13:43,239
2020-09-01 17:13:45,2974
2020-09-01 17:13:45,1042
2020-09-01 17:13:52,827
2020-09-01 17:14:00,2019
2020-09-01 17:14:03,916
2020-09-01 17:14:05,911
2020-09-01 17:14:09,329
2020-09-01 17:14:09,833
2020-09-01 17:14:10,620
2020-09-01 17:14:10,1472
2020-09-01 17:14:16,108
2020-09-01 17:14:17,917
2020-09-01 17:14:31,283
2020-09-01 17:14:36,1022
2020-09-01 17:14:41,275
2020-09-01 17:14:51,263
2020-09-01 17:14:58,3394
2020-09-01 17:14:58,77
2020-09-01 17:15:03,1848
2020-09-01 17:15:07,2260
2020-09-01 17:15:18,215
2020-09-01 17:15:24,995
2020-09-01 17:15:26,2222
2020-09-01 17:15:28,2535
2020-09-01 17:15:30,2710
2020-09-01 17:15:33,1230
2020-09-01 17:15:49,806
2020-09-01 17:15:50,522
2020-09-01 17:15:52,1334
2020-09-01 17:15:54,1192
2020-09-01 17:15:55,4115
2020-09-01 17:15:55,1780
2020-09-01 17:16:00,481
2020-09-01 17:16:13,488
2020-09-01 17:16:43,330
2020-09-01 17:16:43,2261
2020-09-01 17:16:46,976
2020-09-01 17:16:48,1217
2020-09-01 17:16:49,1439
2020-09-01 17:16:52,638
2020-09-01 17:16:56,1207
2020-09-01 17:16:56,287
2020-09-01 17:17:00,552
2020-09-01 17:17:04,1236
2020-09-01 17:17:05,324
2020-09-01 17:17:09,378
2020-09-01 17:17:09,12144
2020-09-01 17:17:10,4902
2020-09-01 17:17:17,3664
2020-09-01 17:17:23,4207
2020-09-01 17:17:23,792
